customer_id,country,source_note,source_file,load_timestamp
18109.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13069.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16241.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14800.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16839.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16168.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16931.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16814.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13269.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14813.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12567.0,France,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17062.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15332.0,Lithuania,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14810.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16353.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
18118.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13831.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13506.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17796.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15716.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
18156.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15221.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16983.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17059.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16327.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17211.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17026.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15570.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15880.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16718.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15808.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17858.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16393.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14161.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17863.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16411.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16402.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15023.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17402.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15426.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12647.0,Germany,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15894.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15867.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14506.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15555.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13034.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15889.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15953.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16143.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12720.0,Germany,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16422.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12747.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15502.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12763.0,Japan,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14081.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17965.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14404.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13579.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13174.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
