product_id,product_desc,unit_price,stock_qty,reorder_level,source_file,load_timestamp
21744,SNOWFLAKE PORTABLE TABLE LIGHT,2.95,51,34,inventory.xml,2026-08-28 10:16:22.519868
84709B,PINK OVAL JEWELLED MIRROR,5.95,87,51,inventory.xml,2026-08-28 10:16:22.519868
21592,RETROSPOT CIGAR BOX MATCHES,1.25,293,47,inventory.xml,2026-08-28 10:16:22.519868
21587,COSY HOUR GIANT TUBE MATCHES,2.55,396,44,inventory.xml,2026-08-28 10:16:22.519868
20992,JAZZ HEARTS PURSE NOTEBOOK,0.85,85,95,inventory.xml,2026-08-28 10:16:22.519868
22804,CANDLEHOLDER PINK HANGING HEART,2.95,149,89,inventory.xml,2026-08-28 10:16:22.519868
20749,ASSORTED COLOUR MINI CASES,7.95,462,65,inventory.xml,2026-08-28 10:16:22.519868
22382,LUNCH BAG SPACEBOY DESIGN,1.65,494,98,inventory.xml,2026-08-28 10:16:22.519868
20726,LUNCH BAG WOODLAND,1.65,290,47,inventory.xml,2026-08-28 10:16:22.519868
22384,LUNCH BAG PINK POLKADOT,1.65,223,31,inventory.xml,2026-08-28 10:16:22.519868
22467,GUMBALL COAT RACK,2.55,173,41,inventory.xml,2026-08-28 10:16:22.519868
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,2.95,306,27,inventory.xml,2026-08-28 10:16:22.519868
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,2.95,295,96,inventory.xml,2026-08-28 10:16:22.519868
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2.55,147,37,inventory.xml,2026-08-28 10:16:22.519868
22848,BREAD BIN DINER STYLE PINK,16.95,11,55,inventory.xml,2026-08-28 10:16:22.519868
47570B,TEA TIME TABLE CLOTH,10.65,75,36,inventory.xml,2026-08-28 10:16:22.519868
22837,HOT WATER BOTTLE BABUSHKA,4.25,479,98,inventory.xml,2026-08-28 10:16:22.519868
22297,HEART IVORY TRELLIS SMALL,1.25,209,32,inventory.xml,2026-08-28 10:16:22.519868
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,1.25,241,61,inventory.xml,2026-08-28 10:16:22.519868
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,1.25,233,96,inventory.xml,2026-08-28 10:16:22.519868
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,1.25,391,61,inventory.xml,2026-08-28 10:16:22.519868
21125,SET 6 FOOTBALL CELEBRATION CANDLES,1.25,32,91,inventory.xml,2026-08-28 10:16:22.519868
21126,SET OF 6 GIRLS CELEBRATION CANDLES,1.25,41,91,inventory.xml,2026-08-28 10:16:22.519868
85049C,ROMANTIC PINKS RIBBONS,1.25,137,81,inventory.xml,2026-08-28 10:16:22.519868
85049D,BRIGHT BLUES RIBBONS,1.25,243,79,inventory.xml,2026-08-28 10:16:22.519868
85049G,CHOCOLATE BOX RIBBONS,1.25,335,66,inventory.xml,2026-08-28 10:16:22.519868
21061,PARTY INVITES FOOTBALL,0.85,245,66,inventory.xml,2026-08-28 10:16:22.519868
21063,PARTY INVITES JAZZ HEARTS,0.85,220,86,inventory.xml,2026-08-28 10:16:22.519868
21062,PARTY INVITES SPACEMAN,0.85,468,54,inventory.xml,2026-08-28 10:16:22.519868
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1.25,80,95,inventory.xml,2026-08-28 10:16:22.519868
84378,SET OF 3 HEART COOKIE CUTTERS,1.25,285,90,inventory.xml,2026-08-28 10:16:22.519868
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2.10,271,49,inventory.xml,2026-08-28 10:16:22.519868
21213,PACK OF 72 SKULL CAKE CASES,0.55,236,52,inventory.xml,2026-08-28 10:16:22.519868
22417,PACK OF 60 SPACEBOY CAKE CASES,0.55,403,77,inventory.xml,2026-08-28 10:16:22.519868
84992,72 SWEETHEART FAIRY CAKE CASES,0.55,133,93,inventory.xml,2026-08-28 10:16:22.519868
22383,LUNCH BAG SUKI  DESIGN,1.65,476,27,inventory.xml,2026-08-28 10:16:22.519868
20728,LUNCH BAG CARS BLUE,1.65,165,25,inventory.xml,2026-08-28 10:16:22.519868
20727,LUNCH BAG  BLACK SKULL.,1.65,272,39,inventory.xml,2026-08-28 10:16:22.519868
22296,HEART IVORY TRELLIS LARGE,1.65,260,54,inventory.xml,2026-08-28 10:16:22.519868
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2.55,424,33,inventory.xml,2026-08-28 10:16:22.519868
22537,MAGIC DRAWING SLATE DINOSAUR,0.42,219,61,inventory.xml,2026-08-28 10:16:22.519868
22533,MAGIC DRAWING SLATE BAKE A CAKE,0.42,142,63,inventory.xml,2026-08-28 10:16:22.519868
20982,12 PENCILS TALL TUBE SKULLS,0.85,10,96,inventory.xml,2026-08-28 10:16:22.519868
21915,RED  HARMONICA IN BOX,1.25,181,79,inventory.xml,2026-08-28 10:16:22.519868
21914,BLUE HARMONICA IN BOX,1.25,413,40,inventory.xml,2026-08-28 10:16:22.519868
21544,SKULLS  WATER TRANSFER TATTOOS,0.85,4,82,inventory.xml,2026-08-28 10:16:22.519868
22813,PACK 3 BOXES BIRD PANNETONE,1.95,448,84,inventory.xml,2026-08-28 10:16:22.519868
84375,SET OF 20 KIDS COOKIE CUTTERS,2.10,271,74,inventory.xml,2026-08-28 10:16:22.519868
22418,10 COLOUR SPACEBOY PEN,0.85,70,74,inventory.xml,2026-08-28 10:16:22.519868
22178,VICTORIAN GLASS HANGING T-LIGHT,1.25,151,44,inventory.xml,2026-08-28 10:16:22.519868
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,0.95,277,77,inventory.xml,2026-08-28 10:16:22.519868
22465,HANGING METAL STAR LANTERN,1.65,157,30,inventory.xml,2026-08-28 10:16:22.519868
84949,SILVER HANGING T-LIGHT HOLDER,1.65,54,70,inventory.xml,2026-08-28 10:16:22.519868
20685,DOORMAT RED RETROSPOT,7.95,332,93,inventory.xml,2026-08-28 10:16:22.519868
48194,DOORMAT HEARTS,7.95,336,97,inventory.xml,2026-08-28 10:16:22.519868
22488,NATURAL SLATE RECTANGLE CHALKBOARD,1.65,59,43,inventory.xml,2026-08-28 10:16:22.519868
22219,LOVEBIRD HANGING DECORATION WHITE,0.85,140,46,inventory.xml,2026-08-28 10:16:22.519868
22610,PENS ASSORTED FUNNY FACE,0.85,121,69,inventory.xml,2026-08-28 10:16:22.519868
22716,CARD CIRCUS PARADE,0.42,329,51,inventory.xml,2026-08-28 10:16:22.519868
22706,WRAP COWBOYS,0.42,365,78,inventory.xml,2026-08-28 10:16:22.519868
22371,AIRLINE BAG VINTAGE TOKYO 78,4.25,363,36,inventory.xml,2026-08-28 10:16:22.519868
21210,SET OF 72 RETROSPOT PAPER  DOILIES,1.45,469,33,inventory.xml,2026-08-28 10:16:22.519868
16237,SLEEPING CAT ERASERS,0.21,384,24,inventory.xml,2026-08-28 10:16:22.519868
22714,CARD BIRTHDAY COWBOY,0.42,160,57,inventory.xml,2026-08-28 10:16:22.519868
22812,PACK 3 BOXES CHRISTMAS PANNETONE,1.95,53,37,inventory.xml,2026-08-28 10:16:22.519868
84347,ROTATING SILVER ANGELS T-LIGHT HLDR,2.55,307,43,inventory.xml,2026-08-28 10:16:22.519868
22736,RIBBON REEL MAKING SNOWMEN,1.65,458,93,inventory.xml,2026-08-28 10:16:22.519868
22620,4 TRADITIONAL SPINNING TOPS,1.25,487,85,inventory.xml,2026-08-28 10:16:22.519868
21705,BAG 500g SWIRLY MARBLES,1.65,115,87,inventory.xml,2026-08-28 10:16:22.519868
90199C,5 STRAND GLASS NECKLACE CRYSTAL,6.35,118,67,inventory.xml,2026-08-28 10:16:22.519868
22785,SQUARECUSHION COVER PINK UNION FLAG,6.75,18,28,inventory.xml,2026-08-28 10:16:22.519868
22975,SPACEBOY CHILDRENS EGG CUP,1.25,70,79,inventory.xml,2026-08-28 10:16:22.519868
22972,CHILDREN'S SPACEBOY MUG,1.65,277,68,inventory.xml,2026-08-28 10:16:22.519868
22568,FELTCRAFT CUSHION OWL,3.75,273,92,inventory.xml,2026-08-28 10:16:22.519868
85116,BLACK CANDELABRA T-LIGHT HOLDER,2.10,185,58,inventory.xml,2026-08-28 10:16:22.519868
22664,TOY TIDY DOLLY GIRL DESIGN,2.10,154,33,inventory.xml,2026-08-28 10:16:22.519868
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,2.95,414,67,inventory.xml,2026-08-28 10:16:22.519868
21866,UNION JACK FLAG LUGGAGE TAG,1.25,230,56,inventory.xml,2026-08-28 10:16:22.519868
20669,RED HEART LUGGAGE TAG,1.25,404,72,inventory.xml,2026-08-28 10:16:22.519868
90129F,RED GLASS TASSLE BAG CHARM,2.95,481,50,inventory.xml,2026-08-28 10:16:22.519868
90210B,CLEAR ACRYLIC FACETED BANGLE,2.95,158,44,inventory.xml,2026-08-28 10:16:22.519868
21955,DOORMAT UNION JACK GUNS AND ROSES,7.95,101,30,inventory.xml,2026-08-28 10:16:22.519868
72802C,VANILLA SCENT CANDLE JEWELLED BOX,4.25,476,96,inventory.xml,2026-08-28 10:16:22.519868
22109,FULL ENGLISH BREAKFAST PLATE,3.75,317,80,inventory.xml,2026-08-28 10:16:22.519868
22531,MAGIC DRAWING SLATE CIRCUS PARADE,0.42,145,57,inventory.xml,2026-08-28 10:16:22.519868
21811,CHRISTMAS HANGING HEART WITH BELL,1.25,310,38,inventory.xml,2026-08-28 10:16:22.519868
22183,CAKE STAND VICTORIAN FILIGREE MED,6.75,257,70,inventory.xml,2026-08-28 10:16:22.519868
21678,PAISLEY PATTERN  STICKERS,0.85,452,52,inventory.xml,2026-08-28 10:16:22.519868
21676,FLOWERS  STICKERS,0.85,127,70,inventory.xml,2026-08-28 10:16:22.519868
85169B,BLACK LOVE BIRD CANDLE,1.25,495,27,inventory.xml,2026-08-28 10:16:22.519868
16238,PARTY TIME PENCIL ERASERS,0.21,468,34,inventory.xml,2026-08-28 10:16:22.519868
84906,PINK B'FLY C/COVER W BOBBLES,5.95,90,78,inventory.xml,2026-08-28 10:16:22.519868
21867,PINK UNION JACK  LUGGAGE TAG,1.25,82,24,inventory.xml,2026-08-28 10:16:22.519868
22075,6 RIBBONS ELEGANT CHRISTMAS,1.65,266,74,inventory.xml,2026-08-28 10:16:22.519868
21326,AGED GLASS SILVER T-LIGHT HOLDER,0.65,22,52,inventory.xml,2026-08-28 10:16:22.519868
21065,BOOM BOX SPEAKER GIRLS,5.95,149,20,inventory.xml,2026-08-28 10:16:22.519868
22074,6 RIBBONS SHIMMERING PINKS,1.65,217,81,inventory.xml,2026-08-28 10:16:22.519868
20713,JUMBO BAG OWLS,1.95,484,75,inventory.xml,2026-08-28 10:16:22.519868
21116,OWL DOORSTOP,4.95,496,85,inventory.xml,2026-08-28 10:16:22.519868
21824,PAINTED METAL STAR WITH HOLLY BELLS,1.45,75,91,inventory.xml,2026-08-28 10:16:22.519868
21823,PAINTED METAL HEART WITH HOLLY BELL,1.45,445,78,inventory.xml,2026-08-28 10:16:22.519868
22153,ANGEL DECORATION STARS ON DRESS,0.42,45,87,inventory.xml,2026-08-28 10:16:22.519868
85099F,JUMBO BAG STRAWBERRY,1.95,374,29,inventory.xml,2026-08-28 10:16:22.519868
20717,STRAWBERRY SHOPPER BAG,1.25,422,93,inventory.xml,2026-08-28 10:16:22.519868
22328,ROUND SNACK BOXES SET OF 4 FRUITS,2.95,445,93,inventory.xml,2026-08-28 10:16:22.519868
22327,ROUND SNACK BOXES SET OF 4 SKULLS,2.95,111,75,inventory.xml,2026-08-28 10:16:22.519868
22630,DOLLY GIRL LUNCH BOX,1.95,446,84,inventory.xml,2026-08-28 10:16:22.519868
21245,GREEN POLKADOT PLATE,1.69,57,79,inventory.xml,2026-08-28 10:16:22.519868
21244,BLUE POLKADOT PLATE,1.69,259,90,inventory.xml,2026-08-28 10:16:22.519868
21242,RED RETROSPOT PLATE,1.69,234,91,inventory.xml,2026-08-28 10:16:22.519868
21243,PINK  POLKADOT PLATE,1.69,157,61,inventory.xml,2026-08-28 10:16:22.519868
22273,FELTCRAFT DOLL MOLLY,2.95,11,85,inventory.xml,2026-08-28 10:16:22.519868
22940,FELTCRAFT CHRISTMAS FAIRY,4.25,386,93,inventory.xml,2026-08-28 10:16:22.519868
22759,SET OF 3 NOTEBOOKS IN PARCEL,1.65,167,43,inventory.xml,2026-08-28 10:16:22.519868
21880,RED RETROSPOT TAPE,0.65,330,23,inventory.xml,2026-08-28 10:16:22.519868
21738,COSY SLIPPER SHOES SMALL  RED,2.95,205,33,inventory.xml,2026-08-28 10:16:22.519868
22077,6 RIBBONS RUSTIC CHARM,1.65,186,22,inventory.xml,2026-08-28 10:16:22.519868
21448,12 DAISY PEGS IN WOOD BOX,1.65,443,54,inventory.xml,2026-08-28 10:16:22.519868
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,1.65,47,21,inventory.xml,2026-08-28 10:16:22.519868
22141,CHRISTMAS CRAFT TREE TOP ANGEL,2.10,368,40,inventory.xml,2026-08-28 10:16:22.519868
22144,CHRISTMAS CRAFT LITTLE FRIENDS,2.10,373,40,inventory.xml,2026-08-28 10:16:22.519868
21739,COSY SLIPPER SHOES SMALL GREEN,2.95,189,76,inventory.xml,2026-08-28 10:16:22.519868
22271,FELTCRAFT DOLL ROSIE,2.95,131,39,inventory.xml,2026-08-28 10:16:22.519868
22274,FELTCRAFT DOLL EMILY,2.95,2,95,inventory.xml,2026-08-28 10:16:22.519868
22751,FELTCRAFT PRINCESS OLIVIA DOLL,3.75,468,35,inventory.xml,2026-08-28 10:16:22.519868
21034,REX CASH+CARRY JUMBO SHOPPER,0.95,473,97,inventory.xml,2026-08-28 10:16:22.519868
22570,FELTCRAFT CUSHION RABBIT,3.75,120,65,inventory.xml,2026-08-28 10:16:22.519868
22569,FELTCRAFT CUSHION BUTTERFLY,3.75,15,39,inventory.xml,2026-08-28 10:16:22.519868
22902,TOTE BAG I LOVE LONDON,2.10,61,23,inventory.xml,2026-08-28 10:16:22.519868
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,4.95,33,44,inventory.xml,2026-08-28 10:16:22.519868
21708,FOLDING UMBRELLA CREAM POLKADOT,4.95,415,67,inventory.xml,2026-08-28 10:16:22.519868
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,4.95,445,28,inventory.xml,2026-08-28 10:16:22.519868
22179,SET 10 LIGHTS NIGHT OWL,6.75,76,33,inventory.xml,2026-08-28 10:16:22.519868
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,4.95,373,29,inventory.xml,2026-08-28 10:16:22.519868
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2.95,89,74,inventory.xml,2026-08-28 10:16:22.519868
22988,SOLDIERS EGG CUP,1.25,183,27,inventory.xml,2026-08-28 10:16:22.519868
20750,RED RETROSPOT MINI CASES,7.95,299,21,inventory.xml,2026-08-28 10:16:22.519868
22952,60 CAKE CASES VINTAGE CHRISTMAS,0.55,359,56,inventory.xml,2026-08-28 10:16:22.519868
22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1.65,437,44,inventory.xml,2026-08-28 10:16:22.519868
22738,RIBBON REEL SNOWY VILLAGE,1.65,22,65,inventory.xml,2026-08-28 10:16:22.519868
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,0.85,98,95,inventory.xml,2026-08-28 10:16:22.519868
35591T,TURQUOISE CHRISTMAS TREE,1.25,140,88,inventory.xml,2026-08-28 10:16:22.519868
22186,RED STAR CARD HOLDER,2.95,155,63,inventory.xml,2026-08-28 10:16:22.519868
22695,WICKER WREATH SMALL,1.45,499,71,inventory.xml,2026-08-28 10:16:22.519868
22580,ADVENT CALENDAR GINGHAM SACK,5.95,388,84,inventory.xml,2026-08-28 10:16:22.519868
22147,FELTCRAFT BUTTERFLY HEARTS,1.45,160,54,inventory.xml,2026-08-28 10:16:22.519868
22130,PARTY CONE CHRISTMAS DECORATION,0.85,485,72,inventory.xml,2026-08-28 10:16:22.519868
22694,WICKER STAR,2.10,249,37,inventory.xml,2026-08-28 10:16:22.519868
21790,VINTAGE SNAP CARDS,0.85,250,68,inventory.xml,2026-08-28 10:16:22.519868
22149,FELTCRAFT 6 FLOWER FRIENDS,2.10,216,38,inventory.xml,2026-08-28 10:16:22.519868
22321,BIRD DECORATION RED RETROSPOT,0.85,71,35,inventory.xml,2026-08-28 10:16:22.519868
22594,CHRISTMAS GINGHAM TREE,0.85,467,80,inventory.xml,2026-08-28 10:16:22.519868
22593,CHRISTMAS GINGHAM STAR,0.85,6,65,inventory.xml,2026-08-28 10:16:22.519868
22595,CHRISTMAS GINGHAM HEART,0.85,87,50,inventory.xml,2026-08-28 10:16:22.519868
21986,PACK OF 12 PINK POLKADOT TISSUES,0.29,114,23,inventory.xml,2026-08-28 10:16:22.519868
22750,FELTCRAFT PRINCESS LOLA DOLL,3.75,139,38,inventory.xml,2026-08-28 10:16:22.519868
22616,PACK OF 12 LONDON TISSUES,0.29,65,84,inventory.xml,2026-08-28 10:16:22.519868
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,1.25,8,57,inventory.xml,2026-08-28 10:16:22.519868
22899,CHILDREN'S APRON DOLLY GIRL,2.10,338,96,inventory.xml,2026-08-28 10:16:22.519868
22367,CHILDRENS APRON SPACEBOY DESIGN,1.95,484,92,inventory.xml,2026-08-28 10:16:22.519868
22942,CHRISTMAS LIGHTS 10 SANTAS,8.50,60,88,inventory.xml,2026-08-28 10:16:22.519868
21976,PACK OF 60 MUSHROOM CAKE CASES,0.55,148,21,inventory.xml,2026-08-28 10:16:22.519868
22951,60 CAKE CASES DOLLY GIRL DESIGN,0.55,253,24,inventory.xml,2026-08-28 10:16:22.519868
22834,HAND WARMER BABUSHKA DESIGN,2.10,463,66,inventory.xml,2026-08-28 10:16:22.519868
21916,SET 12 RETRO WHITE CHALK STICKS,0.42,347,47,inventory.xml,2026-08-28 10:16:22.519868
22587,FELTCRAFT HAIRBAND RED AND BLUE,0.85,383,87,inventory.xml,2026-08-28 10:16:22.519868
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,0.85,290,45,inventory.xml,2026-08-28 10:16:22.519868
22565,FELTCRAFT HAIRBANDS PINK AND WHITE,0.85,208,32,inventory.xml,2026-08-28 10:16:22.519868
22472,TV DINNER TRAY DOLLY GIRL,4.95,99,29,inventory.xml,2026-08-28 10:16:22.519868
22551,PLASTERS IN TIN SPACEBOY,1.65,432,44,inventory.xml,2026-08-28 10:16:22.519868
22554,PLASTERS IN TIN WOODLAND ANIMALS,1.65,402,70,inventory.xml,2026-08-28 10:16:22.519868
22534,MAGIC DRAWING SLATE SPACEBOY,0.42,12,30,inventory.xml,2026-08-28 10:16:22.519868
22529,MAGIC DRAWING SLATE GO TO THE FAIR,0.42,357,83,inventory.xml,2026-08-28 10:16:22.519868
22530,MAGIC DRAWING SLATE DOLLY GIRL,0.42,42,44,inventory.xml,2026-08-28 10:16:22.519868
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,2.95,369,45,inventory.xml,2026-08-28 10:16:22.519868
85049H,URBAN BLACK RIBBONS,1.25,412,73,inventory.xml,2026-08-28 10:16:22.519868
22807,SET OF 6 T-LIGHTS TOADSTOOLS,2.95,65,89,inventory.xml,2026-08-28 10:16:22.519868
21494,ROTATING LEAVES T-LIGHT HOLDER,1.25,216,54,inventory.xml,2026-08-28 10:16:22.519868
22938,CUPCAKE LACE PAPER SET 6,1.95,61,83,inventory.xml,2026-08-28 10:16:22.519868
21892,TRADITIONAL WOODEN CATCH CUP GAME,1.25,283,44,inventory.xml,2026-08-28 10:16:22.519868
21890,S/6 WOODEN SKITTLES IN COTTON BAG,2.95,463,30,inventory.xml,2026-08-28 10:16:22.519868
21718,RED METAL BEACH SPADE,1.25,40,86,inventory.xml,2026-08-28 10:16:22.519868
21716,BOYS VINTAGE TIN SEASIDE BUCKET,2.55,198,81,inventory.xml,2026-08-28 10:16:22.519868
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2.55,486,80,inventory.xml,2026-08-28 10:16:22.519868
22113,GREY HEART HOT WATER BOTTLE,3.75,150,90,inventory.xml,2026-08-28 10:16:22.519868
22358,KINGS CHOICE TEA CADDY,2.95,66,59,inventory.xml,2026-08-28 10:16:22.519868
22357,KINGS CHOICE BISCUIT TIN,4.25,244,35,inventory.xml,2026-08-28 10:16:22.519868
22115,METAL SIGN EMPIRE TEA,2.95,254,66,inventory.xml,2026-08-28 10:16:22.519868
21481,FAWN BLUE HOT WATER BOTTLE,2.95,331,65,inventory.xml,2026-08-28 10:16:22.519868
22585,PACK OF 6 BIRDY GIFT TAGS,1.25,156,50,inventory.xml,2026-08-28 10:16:22.519868
21556,CERAMIC STRAWBERRY MONEY BOX,2.55,477,71,inventory.xml,2026-08-28 10:16:22.519868
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1.45,260,41,inventory.xml,2026-08-28 10:16:22.519868
22650,CERAMIC PIRATE CHEST MONEY BANK,1.45,143,68,inventory.xml,2026-08-28 10:16:22.519868
22508,DOORSTOP RETROSPOT HEART,3.75,480,83,inventory.xml,2026-08-28 10:16:22.519868
22511,RETROSPOT BABUSHKA DOORSTOP,3.75,462,27,inventory.xml,2026-08-28 10:16:22.519868
22829,SWEETHEART WIRE WALL TIDY,9.95,249,56,inventory.xml,2026-08-28 10:16:22.519868
21154,RED RETROSPOT OVEN GLOVE,1.06,12,72,inventory.xml,2026-08-28 10:16:22.519868
17021,NAMASTE SWAGAT INCENSE,0.24,298,24,inventory.xml,2026-08-28 10:16:22.519868
22059,CERAMIC STRAWBERRY DESIGN MUG,1.25,277,70,inventory.xml,2026-08-28 10:16:22.519868
84678,CLASSICAL ROSE SMALL VASE,1.25,74,93,inventory.xml,2026-08-28 10:16:22.519868
85172,HYACINTH BULB T-LIGHT CANDLES,0.42,316,85,inventory.xml,2026-08-28 10:16:22.519868
22142,CHRISTMAS CRAFT WHITE FAIRY,1.45,420,74,inventory.xml,2026-08-28 10:16:22.519868
21591,COSY HOUR CIGAR BOX MATCHES,1.25,52,84,inventory.xml,2026-08-28 10:16:22.519868
22480,RED TEA TOWEL CLASSIC DESIGN,1.25,361,48,inventory.xml,2026-08-28 10:16:22.519868
22294,HEART FILIGREE DOVE  SMALL,1.25,70,46,inventory.xml,2026-08-28 10:16:22.519868
21156,RETROSPOT CHILDRENS APRON,1.95,374,26,inventory.xml,2026-08-28 10:16:22.519868
10133,COLOURING PENCILS BROWN TUBE,0.85,209,77,inventory.xml,2026-08-28 10:16:22.519868
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,2.55,3,45,inventory.xml,2026-08-28 10:16:22.519868
84836,ZINC METAL HEART DECORATION,1.25,483,89,inventory.xml,2026-08-28 10:16:22.519868
20774,GREEN FERN NOTEBOOK,1.65,82,57,inventory.xml,2026-08-28 10:16:22.519868
20773,BLUE PAISLEY NOTEBOOK,1.65,298,91,inventory.xml,2026-08-28 10:16:22.519868
20777,CHRYSANTHEMUM NOTEBOOK,1.65,90,31,inventory.xml,2026-08-28 10:16:22.519868
16016,LARGE CHINESE STYLE SCISSOR,0.85,466,32,inventory.xml,2026-08-28 10:16:22.519868
16014,SMALL CHINESE STYLE SCISSOR,0.42,369,47,inventory.xml,2026-08-28 10:16:22.519868
21651,HANGING GLASS ETCHED TEALIGHT,1.65,402,22,inventory.xml,2026-08-28 10:16:22.519868
22618,COOKING SET RETROSPOT,9.95,216,59,inventory.xml,2026-08-28 10:16:22.519868
21586,KINGS CHOICE GIANT TUBE MATCHES,2.55,233,72,inventory.xml,2026-08-28 10:16:22.519868
22152,PLACE SETTING WHITE STAR,0.42,317,72,inventory.xml,2026-08-28 10:16:22.519868
84754,S/15 SILVER GLASS BAUBLES IN BAG,1.25,392,37,inventory.xml,2026-08-28 10:16:22.519868
22670,FRENCH WC SIGN BLUE METAL,1.25,423,33,inventory.xml,2026-08-28 10:16:22.519868
84849B,FAIRY SOAP SOAP HOLDER,1.69,8,65,inventory.xml,2026-08-28 10:16:22.519868
22927,GREEN GIANT GARDEN THERMOMETER,5.95,331,70,inventory.xml,2026-08-28 10:16:22.519868
22925,BLUE GIANT GARDEN THERMOMETER,5.95,54,95,inventory.xml,2026-08-28 10:16:22.519868
21259,VICTORIAN SEWING BOX SMALL,5.95,143,91,inventory.xml,2026-08-28 10:16:22.519868
21257,VICTORIAN SEWING BOX MEDIUM,7.95,414,50,inventory.xml,2026-08-28 10:16:22.519868
21121,SET/10 RED POLKADOT PARTY CANDLES,1.25,125,32,inventory.xml,2026-08-28 10:16:22.519868
82552,WASHROOM METAL SIGN,1.45,398,40,inventory.xml,2026-08-28 10:16:22.519868
90200B,BLACK SWEETHEART BRACELET,4.25,231,90,inventory.xml,2026-08-28 10:16:22.519868
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,1.65,116,56,inventory.xml,2026-08-28 10:16:22.519868
90185C,BLACK DIAMANTE EXPANDABLE RING,4.25,167,99,inventory.xml,2026-08-28 10:16:22.519868
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,1.65,265,72,inventory.xml,2026-08-28 10:16:22.519868
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,1.65,382,67,inventory.xml,2026-08-28 10:16:22.519868
90200C,BLUE SWEETHEART BRACELET,4.25,303,28,inventory.xml,2026-08-28 10:16:22.519868
90200D,PINK SWEETHEART BRACELET,4.25,466,67,inventory.xml,2026-08-28 10:16:22.519868
90200A,PURPLE SWEETHEART BRACELET,4.25,433,50,inventory.xml,2026-08-28 10:16:22.519868
22737,RIBBON REEL CHRISTMAS PRESENT,1.65,376,87,inventory.xml,2026-08-28 10:16:22.519868
21260,FIRST AID TIN,3.25,301,30,inventory.xml,2026-08-28 10:16:22.519868
22744,MAKE YOUR OWN MONSOON CARD KIT,2.95,144,35,inventory.xml,2026-08-28 10:16:22.519868
21985,PACK OF 12 HEARTS DESIGN TISSUES,0.29,206,72,inventory.xml,2026-08-28 10:16:22.519868
22295,HEART FILIGREE DOVE LARGE,1.65,59,74,inventory.xml,2026-08-28 10:16:22.519868
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,0.42,187,86,inventory.xml,2026-08-28 10:16:22.519868
21992,VINTAGE PAISLEY STATIONERY SET,2.95,463,61,inventory.xml,2026-08-28 10:16:22.519868
21124,SET/10 BLUE POLKADOT PARTY CANDLES,1.25,212,50,inventory.xml,2026-08-28 10:16:22.519868
22735,RIBBON REEL SOCKS AND MITTENS,1.65,56,44,inventory.xml,2026-08-28 10:16:22.519868
22945,CHRISTMAS METAL TAGS ASSORTED,0.85,325,49,inventory.xml,2026-08-28 10:16:22.519868
21816,CHRISTMAS TREE T-LIGHT HOLDER,1.45,481,73,inventory.xml,2026-08-28 10:16:22.519868
21815,STAR  T-LIGHT HOLDER,1.45,433,63,inventory.xml,2026-08-28 10:16:22.519868
21814,HEART T-LIGHT HOLDER,1.45,137,43,inventory.xml,2026-08-28 10:16:22.519868
10125,MINI FUNKY DESIGN TAPES,0.85,226,37,inventory.xml,2026-08-28 10:16:22.519868
22573,STAR WOODEN CHRISTMAS DECORATION,0.85,265,76,inventory.xml,2026-08-28 10:16:22.519868
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,0.85,123,39,inventory.xml,2026-08-28 10:16:22.519868
22603,CHRISTMAS RETROSPOT TREE WOOD,0.85,134,36,inventory.xml,2026-08-28 10:16:22.519868
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED,1.25,118,46,inventory.xml,2026-08-28 10:16:22.519868
20866,BLUE ROSE FABRIC MIRROR,1.25,497,88,inventory.xml,2026-08-28 10:16:22.519868
